guid,label,output
Auspicios_chunk6_0,Spanish,Greek
Auspicios_chunk6_1,Spanish,Bulgarian
Auspicios_chunk6_2,Spanish,Greek
Auspicios_chunk6_3,Spanish,Greek
Auspicios_chunk7_0,Spanish,Greek
Auspicios_chunk7_1,Spanish,Greek
Auspicios_chunk7_2,Spanish,Spanish
Auspicios_chunk7_3,Spanish,Italian
Auspicios_chunk8_0,Spanish,Greek
Auspicios_chunk8_1,Spanish,Greek
Auspicios_chunk8_2,Spanish,Greek
Auspicios_chunk8_3,Spanish,Greek
Auspicios_chunk8_4,Spanish,Italian
Auspicios_chunk9_0,Spanish,Greek
Auspicios_chunk9_1,Spanish,Spanish
Auspicios_chunk9_2,Spanish,Greek
Auspicios_chunk9_3,Spanish,Greek
Auspicios_chunk9_4,Spanish,Greek
Azure_Dawn_chunk1_0,Croatian,Greek
Azure_Dawn_chunk1_1,Croatian,Greek
Azure_Dawn_chunk1_2,Croatian,Greek
Azure_Dawn_chunk1_3,Croatian,Bulgarian
Azure_Dawn_chunk2_0,Croatian,Greek
Azure_Dawn_chunk2_1,Croatian,Greek
Azure_Dawn_chunk2_2,Croatian,Greek
Azure_Dawn_chunk3_0,Croatian,Greek
Azure_Dawn_chunk3_1,Croatian,Greek
Azure_Dawn_chunk3_2,Croatian,Italian
Azure_Dawn_chunk3_3,Croatian,Greek
Azure_Dawn_chunk4_0,Croatian,Greek
Azure_Dawn_chunk4_1,Croatian,Greek
Azure_Dawn_chunk4_2,Croatian,Greek
Azure_Dawn_chunk4_3,Croatian,Bulgarian
Azure_Dawn_chunk5_0,Croatian,Bulgarian
Azure_Dawn_chunk5_1,Croatian,Bulgarian
Azure_Dawn_chunk5_2,Croatian,Serbian
Azure_Dawn_chunk5_3,Croatian,Serbian
Azure_Dawn_chunk6_0,Croatian,Greek
Azure_Dawn_chunk6_1,Croatian,Greek
Azure_Dawn_chunk6_2,Croatian,Greek
Azure_Dawn_chunk6_3,Croatian,Greek
Azure_Dawn_chunk7_0,Croatian,Greek
Azure_Dawn_chunk7_1,Croatian,Greek
Azure_Dawn_chunk7_2,Croatian,Greek
Azure_Dawn_chunk8_0,Croatian,Greek
Azure_Dawn_chunk8_1,Croatian,Greek
Azure_Dawn_chunk8_2,Croatian,Greek
Azure_Dawn_chunk9_0,Croatian,Bulgarian
Azure_Dawn_chunk9_1,Croatian,Greek
Azure_Dawn_chunk9_2,Croatian,Greek
Azure_Dawn_chunk9_3,Croatian,Greek
BalliKombetar_chunk1_0,Turkish,Greek
BalliKombetar_chunk1_1,Turkish,Turkish
BalliKombetar_chunk1_2,Turkish,Turkish
Bamzik_chunk10_0,French,Greek
Bamzik_chunk10_1,French,Greek
Bamzik_chunk10_2,French,French
Bamzik_chunk10_3,French,Greek
Bamzik_chunk10_4,French,Bulgarian
Bamzik_chunk11_0,French,Italian
Bamzik_chunk11_1,French,Bulgarian
Bamzik_chunk11_2,French,Greek
Bamzik_chunk11_3,French,Bulgarian
Bamzik_chunk11_4,French,Italian
Bamzik_chunk12_0,French,Italian
Bamzik_chunk12_1,French,Greek
Bamzik_chunk12_2,French,Greek
Bamzik_chunk12_3,French,Bulgarian
Bamzik_chunk12_4,French,Greek
Bamzik_chunk13_0,French,Italian
Bamzik_chunk13_1,French,Greek
Bamzik_chunk13_2,French,Greek
Bamzik_chunk13_3,French,Greek
Bamzik_chunk13_4,French,Italian
Bamzik_chunk13_5,French,Spanish
Bamzik_chunk14_0,French,Greek
Bamzik_chunk14_1,French,French
Bamzik_chunk14_2,French,Bulgarian
Bamzik_chunk14_3,French,Bulgarian
Bamzik_chunk1_0,French,Greek
Bamzik_chunk1_1,French,Greek
Bamzik_chunk1_2,French,Greek
Bamzik_chunk1_3,French,Bulgarian
Bamzik_chunk2_0,French,Greek
Bamzik_chunk2_1,French,Italian
Bamzik_chunk2_2,French,Greek
Bamzik_chunk2_3,French,Italian
Bamzik_chunk2_4,French,Greek
Bamzik_chunk3_0,French,Italian
Bamzik_chunk3_1,French,Greek
Bamzik_chunk3_2,French,Italian
Bamzik_chunk3_3,French,Bulgarian
Bamzik_chunk3_4,French,French
Bamzik_chunk4_0,French,Italian
Bamzik_chunk4_1,French,Italian
Bamzik_chunk4_2,French,Italian
Bamzik_chunk4_3,French,Greek
Bamzik_chunk4_4,French,French
Bamzik_chunk5_0,French,Bulgarian
Bamzik_chunk5_1,French,Greek
Bamzik_chunk5_2,French,Greek
Bamzik_chunk5_3,French,Greek
Bamzik_chunk5_4,French,Greek
Bamzik_chunk6_0,French,Greek
Bamzik_chunk6_1,French,Greek
Bamzik_chunk6_2,French,Greek
Bamzik_chunk6_3,French,Greek
Bamzik_chunk6_4,French,Greek
Bamzik_chunk6_5,French,Italian
Bamzik_chunk7_0,French,Italian
Bamzik_chunk7_1,French,Italian
Bamzik_chunk7_2,French,Italian
Bamzik_chunk7_3,French,French
Bamzik_chunk7_4,French,French
Bamzik_chunk7_5,French,French
Bamzik_chunk8_0,French,Italian
Bamzik_chunk8_1,French,Italian
Bamzik_chunk8_2,French,French
Bamzik_chunk8_3,French,Greek
Bamzik_chunk8_4,French,Italian
Bamzik_chunk8_5,French,Bulgarian
Bamzik_chunk9_0,French,Bulgarian
Bamzik_chunk9_1,French,Hungarian
Bamzik_chunk9_2,French,Bulgarian
Bamzik_chunk9_3,French,Greek
Bamzik_chunk9_4,French,Greek
BarryPepito_chunk10_0,French,Greek
BarryPepito_chunk10_1,French,Greek
BarryPepito_chunk10_2,French,Greek
BarryPepito_chunk11_0,French,Bulgarian
BarryPepito_chunk11_1,French,Greek
BarryPepito_chunk11_2,French,Greek
BarryPepito_chunk12_0,French,Greek
BarryPepito_chunk12_1,French,Greek
BarryPepito_chunk12_2,French,Greek
BarryPepito_chunk12_3,French,Greek
BarryPepito_chunk13_0,French,Greek
BarryPepito_chunk14_0,French,Greek
BarryPepito_chunk14_1,French,Bulgarian
BarryPepito_chunk15_0,French,Greek
BarryPepito_chunk15_1,French,Greek
BarryPepito_chunk15_2,French,Greek
BarryPepito_chunk16_0,French,Greek
BarryPepito_chunk16_1,French,Bulgarian
BarryPepito_chunk16_2,French,Bulgarian
BarryPepito_chunk17_0,French,Bulgarian
BarryPepito_chunk17_1,French,Spanish
BarryPepito_chunk17_2,French,Greek
BarryPepito_chunk1_0,French,Greek
BarryPepito_chunk1_1,French,Greek
BarryPepito_chunk1_2,French,Greek
BarryPepito_chunk2_0,French,Greek
BarryPepito_chunk2_1,French,Greek
BarryPepito_chunk2_2,French,Greek
BarryPepito_chunk3_0,French,Greek
BarryPepito_chunk3_1,French,French
BarryPepito_chunk3_2,French,Greek
BarryPepito_chunk4_0,French,Greek
BarryPepito_chunk4_1,French,Greek
BarryPepito_chunk4_2,French,Greek
BarryPepito_chunk5_0,French,Spanish
BarryPepito_chunk5_1,French,Greek
BarryPepito_chunk5_2,French,Greek
BarryPepito_chunk6_0,French,French
BarryPepito_chunk6_1,French,French
BarryPepito_chunk7_0,French,Greek
BarryPepito_chunk7_1,French,Greek
BarryPepito_chunk7_2,French,Greek
BarryPepito_chunk8_0,French,Greek
BarryPepito_chunk8_1,French,Greek
BarryPepito_chunk8_2,French,Lithuanian
BarryPepito_chunk9_0,French,Bulgarian
BarryPepito_chunk9_1,French,Greek
BarryPepito_chunk9_2,French,Greek
BigFatNutsack_chunk10_0,English,Greek
BigFatNutsack_chunk10_1,English,Greek
BigFatNutsack_chunk10_2,English,Greek
BigFatNutsack_chunk10_3,English,Greek
BigFatNutsack_chunk11_0,English,Greek
BigFatNutsack_chunk11_1,English,Bulgarian
BigFatNutsack_chunk11_2,English,Italian
BigFatNutsack_chunk11_3,English,Serbian
BigFatNutsack_chunk12_0,English,Greek
BigFatNutsack_chunk12_1,English,Greek
BigFatNutsack_chunk12_2,English,Greek
BigFatNutsack_chunk12_3,English,German
BigFatNutsack_chunk13_0,English,Bulgarian
BigFatNutsack_chunk13_1,English,Italian
BigFatNutsack_chunk13_2,English,Greek
BigFatNutsack_chunk14_0,English,Bulgarian
BigFatNutsack_chunk14_1,English,Greek
BigFatNutsack_chunk14_2,English,Greek
BigFatNutsack_chunk14_3,English,Greek
BigFatNutsack_chunk15_0,English,Greek
BigFatNutsack_chunk15_1,English,Greek
BigFatNutsack_chunk15_2,English,Bulgarian
BigFatNutsack_chunk15_3,English,Italian
BigFatNutsack_chunk16_0,English,Greek
BigFatNutsack_chunk16_1,English,Greek
BigFatNutsack_chunk16_2,English,Greek
BigFatNutsack_chunk17_0,English,Greek
BigFatNutsack_chunk17_1,English,Greek
BigFatNutsack_chunk17_2,English,Bulgarian
BigFatNutsack_chunk1_0,English,Greek
BigFatNutsack_chunk1_1,English,Greek
BigFatNutsack_chunk1_2,English,Greek
BigFatNutsack_chunk2_0,English,Greek
BigFatNutsack_chunk2_1,English,Greek
BigFatNutsack_chunk2_2,English,Greek
BigFatNutsack_chunk2_3,English,Italian
BigFatNutsack_chunk3_0,English,Greek
BigFatNutsack_chunk3_1,English,Serbian
BigFatNutsack_chunk3_2,English,Greek
BigFatNutsack_chunk4_0,English,Greek
BigFatNutsack_chunk4_1,English,Greek
BigFatNutsack_chunk4_2,English,Bulgarian
BigFatNutsack_chunk4_3,English,Bulgarian
BigFatNutsack_chunk5_0,English,Greek
BigFatNutsack_chunk5_1,English,Greek
BigFatNutsack_chunk5_2,English,Greek
BigFatNutsack_chunk6_0,English,Greek
BigFatNutsack_chunk6_1,English,Greek
BigFatNutsack_chunk6_2,English,Greek
BigFatNutsack_chunk6_3,English,Greek
BigFatNutsack_chunk7_0,English,Greek
BigFatNutsack_chunk7_1,English,Greek
BigFatNutsack_chunk7_2,English,Bulgarian
BigFatNutsack_chunk7_3,English,Greek
BigFatNutsack_chunk8_0,English,Greek
BigFatNutsack_chunk8_1,English,Greek
BigFatNutsack_chunk8_2,English,Greek
BigFatNutsack_chunk8_3,English,Bulgarian
BigFatNutsack_chunk9_0,English,Bulgarian
BigFatNutsack_chunk9_1,English,Greek
BigFatNutsack_chunk9_2,English,Bulgarian
Bismarckian_chunk10_0,Estonian,Greek
Bismarckian_chunk10_1,Estonian,Bulgarian
Bismarckian_chunk10_2,Estonian,Bulgarian
Bismarckian_chunk11_0,Estonian,Bulgarian
Bismarckian_chunk11_1,Estonian,Greek
Bismarckian_chunk11_2,Estonian,Greek
Bismarckian_chunk12_0,Estonian,Greek
Bismarckian_chunk12_1,Estonian,Greek
Bismarckian_chunk12_2,Estonian,Hungarian
Bismarckian_chunk13_0,Estonian,Greek
Bismarckian_chunk13_1,Estonian,Greek
Bismarckian_chunk13_2,Estonian,Swedish
Bismarckian_chunk14_0,Estonian,Greek
Bismarckian_chunk14_1,Estonian,Italian
Bismarckian_chunk14_2,Estonian,Bulgarian
Bismarckian_chunk15_0,Estonian,Swedish
Bismarckian_chunk15_1,Estonian,Estonian
Bismarckian_chunk15_2,Estonian,Greek
Bismarckian_chunk16_0,Estonian,Greek
Bismarckian_chunk16_1,Estonian,Greek
Bismarckian_chunk16_2,Estonian,Greek
Bismarckian_chunk17_0,Estonian,Greek
Bismarckian_chunk17_1,Estonian,Greek
Bismarckian_chunk17_2,Estonian,Estonian
Bismarckian_chunk1_0,Estonian,Greek
Bismarckian_chunk1_1,Estonian,Greek
Bismarckian_chunk1_2,Estonian,Estonian
Bismarckian_chunk2_0,Estonian,Greek
Bismarckian_chunk2_1,Estonian,Greek
Bismarckian_chunk2_2,Estonian,Bulgarian
Bismarckian_chunk2_3,Estonian,Russian
Bismarckian_chunk3_0,Estonian,Bulgarian
Bismarckian_chunk3_1,Estonian,Greek
Bismarckian_chunk3_2,Estonian,Spanish
Bismarckian_chunk4_0,Estonian,Russian
Bismarckian_chunk4_1,Estonian,Bulgarian
Bismarckian_chunk4_2,Estonian,Estonian
Bismarckian_chunk5_0,Estonian,Greek
Bismarckian_chunk5_1,Estonian,Bulgarian
Bismarckian_chunk5_2,Estonian,Estonian
Bismarckian_chunk5_3,Estonian,Greek
Bismarckian_chunk6_0,Estonian,French
Bismarckian_chunk6_1,Estonian,French
Bismarckian_chunk6_2,Estonian,French
Bismarckian_chunk6_3,Estonian,Greek
Bismarckian_chunk7_0,Estonian,Bulgarian
Bismarckian_chunk7_1,Estonian,Spanish
Bismarckian_chunk7_2,Estonian,Italian
Bismarckian_chunk8_0,Estonian,Estonian
Bismarckian_chunk8_1,Estonian,Greek
Bismarckian_chunk8_2,Estonian,Greek
Bismarckian_chunk9_0,Estonian,Bulgarian
Bismarckian_chunk9_1,Estonian,Bulgarian
Bismarckian_chunk9_2,Estonian,Greek
Bittlegeuss_chunk10_0,Greek,Greek
Bittlegeuss_chunk10_1,Greek,Greek
Bittlegeuss_chunk10_2,Greek,Bulgarian
Bittlegeuss_chunk11_0,Greek,Greek
Bittlegeuss_chunk11_1,Greek,Greek
Bittlegeuss_chunk11_2,Greek,Greek
Bittlegeuss_chunk12_0,Greek,Greek
Bittlegeuss_chunk12_1,Greek,Greek
Bittlegeuss_chunk12_2,Greek,Greek
Bittlegeuss_chunk12_3,Greek,Greek
Bittlegeuss_chunk12_4,Greek,Bulgarian
Bittlegeuss_chunk13_0,Greek,Greek
Bittlegeuss_chunk13_1,Greek,Greek
Bittlegeuss_chunk13_2,Greek,Greek
Bittlegeuss_chunk13_3,Greek,Greek
Bittlegeuss_chunk14_0,Greek,Greek
Bittlegeuss_chunk14_1,Greek,Greek
Bittlegeuss_chunk14_2,Greek,Greek
Bittlegeuss_chunk15_0,Greek,Greek
Bittlegeuss_chunk15_1,Greek,Greek
Bittlegeuss_chunk15_2,Greek,Italian
Bittlegeuss_chunk16_0,Greek,Greek
Bittlegeuss_chunk16_1,Greek,Greek
Bittlegeuss_chunk16_2,Greek,Greek
Bittlegeuss_chunk17_0,Greek,Greek
Bittlegeuss_chunk17_1,Greek,Greek
Bittlegeuss_chunk17_2,Greek,Greek
Bittlegeuss_chunk1_0,Greek,Greek
Bittlegeuss_chunk1_1,Greek,Greek
Bittlegeuss_chunk1_2,Greek,Greek
Bittlegeuss_chunk1_3,Greek,Greek
Bittlegeuss_chunk2_0,Greek,Italian
Bittlegeuss_chunk2_1,Greek,Greek
Bittlegeuss_chunk2_2,Greek,Greek
Bittlegeuss_chunk2_3,Greek,Greek
Bittlegeuss_chunk3_0,Greek,Italian
Bittlegeuss_chunk3_1,Greek,Italian
Bittlegeuss_chunk3_2,Greek,Greek
Bittlegeuss_chunk4_0,Greek,Greek
Bittlegeuss_chunk4_1,Greek,Greek
Bittlegeuss_chunk4_2,Greek,Greek
Bittlegeuss_chunk5_0,Greek,Greek
Bittlegeuss_chunk5_1,Greek,Greek
Bittlegeuss_chunk5_2,Greek,Greek
Bittlegeuss_chunk6_0,Greek,Greek
Bittlegeuss_chunk6_1,Greek,Greek
Bittlegeuss_chunk6_2,Greek,Italian
Bittlegeuss_chunk7_0,Greek,Greek
Bittlegeuss_chunk7_1,Greek,Greek
Bittlegeuss_chunk7_2,Greek,Greek
Bittlegeuss_chunk8_0,Greek,Greek
Bittlegeuss_chunk8_1,Greek,Greek
Bittlegeuss_chunk8_2,Greek,Greek
Bittlegeuss_chunk9_0,Greek,Greek
Bittlegeuss_chunk9_1,Greek,Greek
Bittlegeuss_chunk9_2,Greek,Greek
Blackorb00_chunk1_0,Norwegian,Greek
Blackorb00_chunk1_1,Norwegian,Greek
Blackorb00_chunk1_2,Norwegian,Greek
Blackorb00_chunk1_3,Norwegian,Greek
Blackorb00_chunk2_0,Norwegian,Greek
Blackorb00_chunk2_1,Norwegian,Greek
Blackorb00_chunk2_2,Norwegian,Greek
BlueShibe_chunk10_0,Serbian,Greek
BlueShibe_chunk10_1,Serbian,Greek
BlueShibe_chunk11_0,Serbian,Greek
BlueShibe_chunk11_1,Serbian,Greek
BlueShibe_chunk11_2,Serbian,Lithuanian
BlueShibe_chunk12_0,Serbian,Greek
BlueShibe_chunk12_1,Serbian,Greek
BlueShibe_chunk13_0,Serbian,Bulgarian
BlueShibe_chunk13_1,Serbian,Greek
BlueShibe_chunk13_2,Serbian,Bulgarian
BlueShibe_chunk14_0,Serbian,Greek
BlueShibe_chunk14_1,Serbian,Greek
BlueShibe_chunk15_0,Serbian,Greek
BlueShibe_chunk15_1,Serbian,Greek
BlueShibe_chunk16_0,Serbian,Greek
BlueShibe_chunk16_1,Serbian,Bulgarian
BlueShibe_chunk16_2,Serbian,Bulgarian
BlueShibe_chunk17_0,Serbian,Serbian
BlueShibe_chunk17_1,Serbian,Italian
BlueShibe_chunk1_0,Serbian,Greek
BlueShibe_chunk1_1,Serbian,Greek
BlueShibe_chunk1_2,Serbian,Bulgarian
BlueShibe_chunk2_0,Serbian,Bulgarian
BlueShibe_chunk2_1,Serbian,Greek
BlueShibe_chunk3_0,Serbian,Greek
BlueShibe_chunk3_1,Serbian,Bulgarian
BlueShibe_chunk4_0,Serbian,Greek
BlueShibe_chunk4_1,Serbian,Bulgarian
BlueShibe_chunk5_0,Serbian,Greek
BlueShibe_chunk5_1,Serbian,Greek
BlueShibe_chunk6_0,Serbian,Greek
BlueShibe_chunk6_1,Serbian,Greek
BlueShibe_chunk6_2,Serbian,Greek
BlueShibe_chunk7_0,Serbian,Italian
BlueShibe_chunk7_1,Serbian,Greek
BlueShibe_chunk7_2,Serbian,Spanish
BlueShibe_chunk8_0,Serbian,Bulgarian
BlueShibe_chunk8_1,Serbian,Greek
BlueShibe_chunk9_0,Serbian,Greek
BlueShibe_chunk9_1,Serbian,Greek
BlueSparkle_chunk10_0,German,Greek
BlueSparkle_chunk10_1,German,Greek
BlueSparkle_chunk11_0,German,Greek
BlueSparkle_chunk11_1,German,Greek
BlueSparkle_chunk12_0,German,Greek
BlueSparkle_chunk12_1,German,Greek
BlueSparkle_chunk12_2,German,Greek
BlueSparkle_chunk13_0,German,Bulgarian
BlueSparkle_chunk13_1,German,Greek
BlueSparkle_chunk14_0,German,Greek
BlueSparkle_chunk14_1,German,Greek
BlueSparkle_chunk14_2,German,Greek
BlueSparkle_chunk15_0,German,Greek
BlueSparkle_chunk15_1,German,Greek
BlueSparkle_chunk16_0,German,Greek
BlueSparkle_chunk16_1,German,Greek
BlueSparkle_chunk16_2,German,Greek
BlueSparkle_chunk17_0,German,Greek
BlueSparkle_chunk17_1,German,Greek
BlueSparkle_chunk1_0,German,Greek
BlueSparkle_chunk1_1,German,Greek
BlueSparkle_chunk2_0,German,Greek
BlueSparkle_chunk2_1,German,Greek
BlueSparkle_chunk2_2,German,Greek
BlueSparkle_chunk3_0,German,Greek
BlueSparkle_chunk3_1,German,Italian
BlueSparkle_chunk3_2,German,Italian
BlueSparkle_chunk4_0,German,Greek
BlueSparkle_chunk4_1,German,Greek
BlueSparkle_chunk4_2,German,Greek
BlueSparkle_chunk5_0,German,Greek
BlueSparkle_chunk5_1,German,Greek
BlueSparkle_chunk5_2,German,Italian
BlueSparkle_chunk6_0,German,Greek
BlueSparkle_chunk6_1,German,Greek
BlueSparkle_chunk7_0,German,Greek
BlueSparkle_chunk7_1,German,Greek
BlueSparkle_chunk8_0,German,Greek
BlueSparkle_chunk8_1,German,Greek
BlueSparkle_chunk9_0,German,Greek
BlueSparkle_chunk9_1,German,Greek
Boornidentity_chunk10_0,English,Bulgarian
Boornidentity_chunk10_1,English,Bulgarian
Boornidentity_chunk10_2,English,Greek
Boornidentity_chunk11_0,English,Greek
Boornidentity_chunk11_1,English,Spanish
Boornidentity_chunk11_2,English,Bulgarian
Boornidentity_chunk12_0,English,Greek
Boornidentity_chunk12_1,English,Greek
Boornidentity_chunk12_2,English,Greek
Boornidentity_chunk13_0,English,Spanish
Boornidentity_chunk13_1,English,Greek
Boornidentity_chunk13_2,English,Greek
Boornidentity_chunk14_0,English,Greek
Boornidentity_chunk14_1,English,Bulgarian
Boornidentity_chunk14_2,English,Italian
Boornidentity_chunk15_0,English,Greek
Boornidentity_chunk15_1,English,Greek
Boornidentity_chunk15_2,English,Serbian
Boornidentity_chunk16_0,English,Greek
Boornidentity_chunk16_1,English,Greek
Boornidentity_chunk16_2,English,Bulgarian
Boornidentity_chunk17_0,English,Greek
Boornidentity_chunk17_1,English,Bulgarian
Boornidentity_chunk17_2,English,Italian
Boornidentity_chunk1_0,English,Greek
Boornidentity_chunk1_1,English,Greek
Boornidentity_chunk1_2,English,Greek
Boornidentity_chunk2_0,English,Italian
Boornidentity_chunk2_1,English,Greek
Boornidentity_chunk2_2,English,Greek
Boornidentity_chunk3_0,English,Bulgarian
Boornidentity_chunk3_1,English,Greek
Boornidentity_chunk3_2,English,Greek
Boornidentity_chunk4_0,English,Spanish
Boornidentity_chunk4_1,English,Greek
Boornidentity_chunk4_2,English,Greek
Boornidentity_chunk5_0,English,Greek
Boornidentity_chunk5_1,English,Greek
Boornidentity_chunk5_2,English,Greek
Boornidentity_chunk6_0,English,Bulgarian
Boornidentity_chunk6_1,English,Greek
Boornidentity_chunk6_2,English,Greek
Boornidentity_chunk7_0,English,Italian
Boornidentity_chunk7_1,English,Greek
Boornidentity_chunk7_2,English,Greek
Boornidentity_chunk8_0,English,Greek
Boornidentity_chunk8_1,English,Greek
Boornidentity_chunk8_2,English,Spanish
Boornidentity_chunk9_0,English,Bulgarian
Boornidentity_chunk9_1,English,Bulgarian
Boornidentity_chunk9_2,English,Greek
Borund_chunk10_0,Portuguese,Italian
Borund_chunk10_1,Portuguese,Italian
Borund_chunk10_2,Portuguese,Greek
Borund_chunk10_3,Portuguese,Italian
Borund_chunk11_0,Portuguese,Spanish
Borund_chunk11_1,Portuguese,Bulgarian
Borund_chunk11_2,Portuguese,Bulgarian
Borund_chunk12_0,Portuguese,Portuguese
Borund_chunk12_1,Portuguese,Portuguese
Borund_chunk12_2,Portuguese,Bulgarian
Borund_chunk13_0,Portuguese,Italian
Borund_chunk13_1,Portuguese,Greek
Borund_chunk13_2,Portuguese,Russian
Borund_chunk1_0,Portuguese,Greek
Borund_chunk1_1,Portuguese,Greek
Borund_chunk1_2,Portuguese,Spanish
Borund_chunk2_0,Portuguese,Greek
Borund_chunk2_1,Portuguese,Greek
Borund_chunk2_2,Portuguese,Greek
Borund_chunk2_3,Portuguese,Greek
Borund_chunk3_0,Portuguese,Greek
Borund_chunk3_1,Portuguese,Bulgarian
Borund_chunk3_2,Portuguese,Greek
Borund_chunk3_3,Portuguese,Greek
Borund_chunk3_4,Portuguese,Greek
Borund_chunk4_0,Portuguese,Bulgarian
Borund_chunk4_1,Portuguese,Greek
Borund_chunk4_2,Portuguese,Portuguese
Borund_chunk5_0,Portuguese,Greek
Borund_chunk5_1,Portuguese,Portuguese
Borund_chunk5_2,Portuguese,Greek
Borund_chunk5_3,Portuguese,Hungarian
Borund_chunk6_0,Portuguese,Greek
Borund_chunk6_1,Portuguese,Greek
Borund_chunk6_2,Portuguese,Greek
Borund_chunk6_3,Portuguese,Greek
Borund_chunk6_4,Portuguese,Portuguese
Borund_chunk6_5,Portuguese,Serbian
Borund_chunk7_0,Portuguese,Italian
Borund_chunk7_1,Portuguese,Italian
Borund_chunk7_2,Portuguese,Italian
Borund_chunk7_3,Portuguese,Greek
Borund_chunk8_0,Portuguese,Greek
Borund_chunk8_1,Portuguese,Bulgarian
Borund_chunk8_2,Portuguese,Italian
Borund_chunk8_3,Portuguese,Greek
Borund_chunk9_0,Portuguese,Greek
Borund_chunk9_1,Portuguese,Greek
Borund_chunk9_2,Portuguese,Greek
Borund_chunk9_3,Portuguese,Greek
Borund_chunk9_4,Portuguese,Bulgarian
BroaxXx_chunk10_0,Portuguese,Greek
BroaxXx_chunk10_1,Portuguese,Greek
BroaxXx_chunk10_2,Portuguese,Greek
BroaxXx_chunk11_0,Portuguese,Spanish
BroaxXx_chunk11_1,Portuguese,Spanish
BroaxXx_chunk11_2,Portuguese,Greek
BroaxXx_chunk12_0,Portuguese,Greek
BroaxXx_chunk12_1,Portuguese,Greek
BroaxXx_chunk12_2,Portuguese,Bulgarian
BroaxXx_chunk12_3,Portuguese,Greek
BroaxXx_chunk13_0,Portuguese,Greek
BroaxXx_chunk13_1,Portuguese,Greek
BroaxXx_chunk13_2,Portuguese,Greek
BroaxXx_chunk13_3,Portuguese,Greek
BroaxXx_chunk14_0,Portuguese,Greek
BroaxXx_chunk14_1,Portuguese,Portuguese
BroaxXx_chunk14_2,Portuguese,Greek
BroaxXx_chunk15_0,Portuguese,Greek
BroaxXx_chunk15_1,Portuguese,Spanish
BroaxXx_chunk15_2,Portuguese,Bulgarian
BroaxXx_chunk15_3,Portuguese,Spanish
BroaxXx_chunk16_0,Portuguese,Spanish
BroaxXx_chunk16_1,Portuguese,Greek
BroaxXx_chunk16_2,Portuguese,Greek
BroaxXx_chunk17_0,Portuguese,Greek
BroaxXx_chunk17_1,Portuguese,Greek
BroaxXx_chunk17_2,Portuguese,Greek
BroaxXx_chunk1_0,Portuguese,Greek
BroaxXx_chunk1_1,Portuguese,Greek
BroaxXx_chunk1_2,Portuguese,Greek
BroaxXx_chunk1_3,Portuguese,Greek
BroaxXx_chunk2_0,Portuguese,Greek
BroaxXx_chunk2_1,Portuguese,Greek
BroaxXx_chunk2_2,Portuguese,Greek
BroaxXx_chunk2_3,Portuguese,Greek
BroaxXx_chunk3_0,Portuguese,Greek
BroaxXx_chunk3_1,Portuguese,Greek
BroaxXx_chunk3_2,Portuguese,Greek
BroaxXx_chunk3_3,Portuguese,Greek
BroaxXx_chunk4_0,Portuguese,Greek
BroaxXx_chunk4_1,Portuguese,Greek
BroaxXx_chunk4_2,Portuguese,Greek
BroaxXx_chunk4_3,Portuguese,Italian
BroaxXx_chunk5_0,Portuguese,Italian
BroaxXx_chunk5_1,Portuguese,Greek
BroaxXx_chunk5_2,Portuguese,Portuguese
BroaxXx_chunk5_3,Portuguese,Portuguese
BroaxXx_chunk6_0,Portuguese,Bulgarian
BroaxXx_chunk6_1,Portuguese,Greek
BroaxXx_chunk6_2,Portuguese,Greek
BroaxXx_chunk6_3,Portuguese,Greek
BroaxXx_chunk7_0,Portuguese,Greek
BroaxXx_chunk7_1,Portuguese,Portuguese
BroaxXx_chunk7_2,Portuguese,Greek
BroaxXx_chunk8_0,Portuguese,Greek
BroaxXx_chunk8_1,Portuguese,Greek
BroaxXx_chunk8_2,Portuguese,Greek
BroaxXx_chunk8_3,Portuguese,Greek
BroaxXx_chunk9_0,Portuguese,Greek
BroaxXx_chunk9_1,Portuguese,Greek
BroaxXx_chunk9_2,Portuguese,Greek
BroaxXx_chunk9_3,Portuguese,Greek
Brzinajbrzi_chunk10_0,Serbian,Bulgarian
Brzinajbrzi_chunk10_1,Serbian,Greek
Brzinajbrzi_chunk11_0,Serbian,Greek
Brzinajbrzi_chunk11_1,Serbian,Greek
Brzinajbrzi_chunk12_0,Serbian,Serbian
Brzinajbrzi_chunk12_1,Serbian,Greek
Brzinajbrzi_chunk13_0,Serbian,Slovenian
Brzinajbrzi_chunk13_1,Serbian,Greek
Brzinajbrzi_chunk1_0,Serbian,Greek
Brzinajbrzi_chunk1_1,Serbian,Greek
Brzinajbrzi_chunk2_0,Serbian,Greek
Brzinajbrzi_chunk2_1,Serbian,Bulgarian
Brzinajbrzi_chunk3_0,Serbian,Greek
Brzinajbrzi_chunk3_1,Serbian,Serbian
Brzinajbrzi_chunk4_0,Serbian,Bulgarian
Brzinajbrzi_chunk4_1,Serbian,Greek
Brzinajbrzi_chunk5_0,Serbian,Greek
Brzinajbrzi_chunk5_1,Serbian,Greek
Brzinajbrzi_chunk6_0,Serbian,Greek
Brzinajbrzi_chunk6_1,Serbian,Greek
Brzinajbrzi_chunk7_0,Serbian,Slovenian
Brzinajbrzi_chunk7_1,Serbian,Slovenian
Brzinajbrzi_chunk8_0,Serbian,Greek
Brzinajbrzi_chunk8_1,Serbian,Slovenian
